"latent.est","latent.errors","IPW.est","IPW.errors","linear","match","nieve"
"32",0.570034814955043,0.0299651850449572,0.802645754064784,0.202645754064784,0.264294775105344,0.177007233714827,0.342805537314318
"33",0.506099828672883,0.0939001713271171,0.664231743204533,0.0642317432045328,0.19410373661933,0.00543120779969397,0.275369317067981
"34",0.502932925043962,0.0970670749560375,0.693647199528232,0.0936471995282316,0.147862670143378,0.0842867328785998,0.250163820756283
"35",0.413113371926316,0.186886628073684,0.625050601476793,0.0250506014767934,0.13516475944318,0.0128859437410896,0.212319863371526
"36",0.47039536774975,0.12960463225025,0.665826327581513,0.0658263275815126,0.193817552956768,0.0764465781614599,0.315624390113491
"37",0.499914040597289,0.100085959402711,0.706207850548661,0.106207850548661,0.161221987248365,0.0740504694701706,0.276244453057905
"38",0.596050768560197,0.0039492314398033,0.826262789312399,0.226262789312399,0.311484964351376,0.204786543109459,0.336025592345432
"39",0.450559144278795,0.149440855721205,0.633501143853682,0.0335011438536821,0.157057972409774,0.00472341492884176,0.245783777826864
"40",0.47796512546136,0.12203487453864,0.728365575143459,0.128365575143459,0.177104799246159,0.128110905469995,0.26985826061747
"41",0.407700611342255,0.192299388657745,0.60342668467874,0.00342668467874019,0.116264230963745,0.0292342689247626,0.170545769324665
"42",0.492352511585995,0.107647488414005,0.682773835924822,0.0827738359248219,0.199421468618173,0.088169361502223,0.2672022424292
"43",0.55838432324696,0.0416156767530402,0.728446691523262,0.128446691523262,0.222436685596576,0.0768463274599829,0.321675738834118
"44",0.43740325934372,0.16259674065628,0.637898816173995,0.0378988161739947,0.220632666400812,0.0102791419938413,0.308306709280403
"45",0.479952117408312,0.120047882591688,0.665105688944056,0.0651056889440559,0.172795989088301,0.0740116245154944,0.27219588888744
"46",0.584268819910504,0.0157311800894963,0.713812494159011,0.113812494159011,0.233806350317201,0.135129863573911,0.33889548502946
"47",0.527113487196951,0.0728865128030489,0.663479694856987,0.0634796948569875,0.212162153360053,0.0169802192278699,0.287381429259405
"48",0.478794925152535,0.121205074847465,0.646054961102163,0.0460549611021627,0.127794990187862,0.084139213760873,0.217530280566568
"49",0.475926416645433,0.124073583354567,0.664351183599877,0.0643511835998772,0.170756231682357,0.119164937258667,0.234441561397923
"50",0.485385586104483,0.114614413895517,0.663905617741047,0.0639056177410465,0.155022118741183,0.0491722080299498,0.241313820237116
"51",0.548397265193672,0.051602734806328,0.696099148147465,0.0960991481474655,0.182484909828792,0.138939590671681,0.308777122350567
"52",0.546650954418265,0.0533490455817354,0.65520538234771,0.0552053823477101,0.175000710078971,0.108651089187354,0.301754340754477
"53",0.542161683616033,0.057838316383967,0.703033312475075,0.103033312475075,0.205250306764488,0.126066243997494,0.282444172509911
"54",0.520367870403301,0.0796321295966986,0.692098685719732,0.0920986857197316,0.225429022249277,0.145241646152598,0.341563962843391
"55",0.688480126580748,0.0884801265807476,0.773247971449336,0.173247971449336,0.315949209852157,0.144024132976647,0.392834276810673
"56",0.608695192829795,0.00869519282979536,0.777048395698865,0.177048395698865,0.290454403484618,0.155645683550441,0.386034604670347
"57",0.505672067830309,0.0943279321696909,0.672408583571144,0.0724085835711441,0.211434886002981,0.109263208882539,0.294655780145958
"58",0.490812545999422,0.109187454000578,0.642277936595999,0.0422779365959989,0.151681577408468,0.0231945398160863,0.233721887378496
"59",0.516456792313677,0.0835432076863225,0.745613194326118,0.145613194326118,0.234085688533595,0.119439328032274,0.272595398091598
"60",0.485567471884835,0.114432528115165,0.674434649825694,0.0744346498256937,0.175194832758268,0.0838751183250238,0.241942152527562
"61",0.500584998433957,0.0994150015660433,0.673607683170242,0.0736076831702422,0.1471244872776,0.0459098596982255,0.246596528087236
"62",0.536550772054716,0.0634492279452844,0.713113571495709,0.113113571495709,0.238793465326411,0.151236318846344,0.315732092503767
"63",0.569384267964012,0.0306157320359878,0.720623011213174,0.120623011213174,0.246233327862997,0.141680032964965,0.301760422901232
"64",0.519266384486355,0.0807336155136453,0.706867826715105,0.106867826715105,0.200805552354011,0.173807250380709,0.305800252488631
"65",0.499534963496346,0.100465036503654,0.641674452787627,0.0416744527876273,0.180247797760105,0.077583915335367,0.261878987691486
"66",0.491899856540342,0.108100143459658,0.708363454972204,0.108363454972204,0.260678880404785,0.0829329100837612,0.318919149893902
"67",0.498008450569934,0.101991549430066,0.687137955156212,0.0871379551562119,0.189330300069546,0.0679823528972261,0.274608520418804
"68",0.447715805631283,0.152284194368717,0.667954154209788,0.0679541542097877,0.173714638149528,0.0314400850246431,0.258636172593197
"69",0.594358398595336,0.00564160140466385,0.740272818768755,0.140272818768755,0.256612365732488,0.145841720239653,0.323048701994012
"70",0.587313451687608,0.0126865483123916,0.737027636325758,0.137027636325758,0.287222819585806,0.16598272439394,0.317058750608703
"71",0.527091295903964,0.0729087040960357,0.684714134783648,0.0847141347836481,0.14582153728577,0.0951757273491491,0.272015435077991
"72",0.594366663821969,0.0056333361780313,0.82672700074708,0.22672700074708,0.247397702434767,0.227916011348668,0.375799885669692
"73",0.565875085224764,0.0341249147752355,0.789613888161467,0.189613888161467,0.308942060516109,0.167147265535291,0.364048841886592
"74",0.469203552236577,0.130796447763423,0.61956885620513,0.0195688562051302,0.139246243723485,0.0384462049299839,0.222008448504429
"75",0.566360442181045,0.0336395578189553,0.729631259675898,0.129631259675898,0.287471781857401,0.111267158486938,0.325502398292075
"76",0.578670819106226,0.0213291808937744,0.77669865430782,0.17669865430782,0.25156687561814,0.178319037470415,0.340821805761041
"77",0.591964254389431,0.00803574561056897,0.78677124875599,0.18677124875599,0.270530036584351,0.140591388377436,0.356206225017063
"78",0.453280949178957,0.146719050821043,0.656377748178435,0.0563777481784347,0.286593288489158,0.0615569489478549,0.332835187567223
"79",0.511669159078384,0.0883308409216159,0.653876769158372,0.0538767691583721,0.140054901515858,0.0672890926729772,0.257974464405861
"80",0.448661993086143,0.151338006913857,0.675452102440029,0.0754521024400291,0.206026541064028,0.0999391903359738,0.26717632283285
"81",0.651494129512948,0.0514941295129483,0.846521175235001,0.246521175235001,0.311787129193106,0.280482926354654,0.341013770079043
"82",0.524003027292548,0.075996972707452,0.734175225772028,0.134175225772028,0.279577723333928,0.0801425434389688,0.343948879146074
"83",0.53233631012924,0.0676636898707604,0.736676847023606,0.136676847023606,0.277394621589212,0.102883262146762,0.307318801830239
"84",0.484767378828869,0.115232621171131,0.697862935310675,0.0978629353106751,0.153891105743382,0.0680552599810512,0.27489837121882
"85",0.550140826631968,0.0498591733680318,0.711268404939283,0.111268404939283,0.20713584240071,0.0882306939479804,0.324768605849164
"86",0.524491459337438,0.0755085406625619,0.68152843693165,0.0815284369316505,0.224291813372974,0.131120971398671,0.275268974779087
"87",0.464826041312214,0.135173958687786,0.642317488083149,0.0423174880831487,0.17678553832908,0.142006647069803,0.29523166276473
"88",0.524807021712179,0.0751929782878207,0.682544956462496,0.0825449564624965,0.237709786383657,0.0823552986713437,0.300345408652463
"89",0.510704209821998,0.0892957901780017,0.694730062601609,0.0947300626016092,0.180412937796233,0.133704333789853,0.266120879199468
"90",0.552864502888693,0.0471354971113074,0.762701031057884,0.162701031057884,0.20933785386103,0.182360546373404,0.326763675606356
"91",0.443368187986626,0.156631812013374,0.658438951224997,0.0584389512249965,0.148358265868784,0.103338266059079,0.223122742291645
"92",0.617670376074524,0.0176703760745236,0.806826150846203,0.206826150846203,0.304280790247948,0.213313370482826,0.382365654687646
"93",0.606052901267147,0.00605290126714741,0.762224630766882,0.162224630766882,0.25461484822536,0.152737636659478,0.320009011360747
"94",0.509256811979929,0.0907431880200711,0.65964715273474,0.0596471527347403,0.0956063765027981,0.0525299019095447,0.247020007748917
"95",0.659852258917018,0.0598522589170183,0.825436666608716,0.225436666608716,0.311440954271742,0.22064817158241,0.366731394571405
"96",0.505932798553666,0.0940672014463342,0.670245768137697,0.070245768137697,0.21140820870553,0.0450234069147307,0.327936029988682
"97",0.480243282064302,0.119756717935698,0.687517773896978,0.087517773896978,0.172506398845584,0.121623817587043,0.271787735645037
"98",0.544960793891815,0.0550392061081855,0.708249535619454,0.108249535619454,0.15304634825497,0.142078589878898,0.281724978758926
"99",0.645729701054543,0.0457297010545429,0.829403389201687,0.229403389201687,0.293512576868833,0.233931272568594,0.425783877981407
"100",0.397086427232715,0.202913572767285,0.665806689288932,0.0658066892889321,0.142863910182786,0.127938180093966,0.239331720273025
