"est","norm_low","norm_high","perc_low","perc_high","base_low","base_high"
0.551657138044451,0.437771450878056,0.684808650071693,0.354334976325571,0.638152125890337,0.465162150198565,0.748979299763331
0.575121469836016,0.459535024622402,0.704185197685861,0.45779299335713,0.66794534508325,0.482297594588781,0.692449946314901
0.499965005976248,0.355163475261172,0.661606787866337,0.377378882909256,0.599853974045961,0.400076037906534,0.622551129043239
0.586247160823737,0.471522062530505,0.715833167933946,0.460040854432371,0.679874981008263,0.492619340639211,0.712453467215103
0.527676501269769,0.414600681061474,0.651345404397606,0.418575541060756,0.620415404874263,0.434937597665274,0.636777461478782
0.514254852205649,0.384797560871455,0.659368592138242,0.35297361892268,0.606694104819092,0.421815599592206,0.675536085488618
0.530776268859196,0.39525113658878,0.693823921242977,0.270181544010711,0.620102115726417,0.441450421991975,0.791370993707681
0.536537692513616,0.430904032303472,0.648776111170886,0.427469162866292,0.638989349805691,0.434086035221541,0.64560622216094
0.485006031791602,0.391004122430229,0.578373124132253,0.392308452360637,0.574136083718322,0.395875979864882,0.577703611222567
0.55173544270164,0.448996847415707,0.657057307881572,0.442553828180527,0.655689553102713,0.447781332300566,0.660917057222753
0.521865124539432,0.411961875815731,0.634161856479412,0.417230801194736,0.623039179027014,0.42069107005185,0.626499447884129
0.539950726873425,0.385916796980735,0.742435364173507,0.207431912870862,0.632674816119144,0.447226637627707,0.872469540875989
